PDB ID	Ligand Monomer ID	Ligand Name	Receptor Ki (binding affinity)
3PA3	50332137	CHEMBL1287948	21
3PA3	50332148	CHEMBL1288103	9
3PA3	50332171	CHEMBL1231624	1
3PA3	50332173	CHEMBL1231626	3
3PA3	50332174	CHEMBL1288130	14
3PA3	50332177	CHEMBL1288162	3
3PA4	50332122	CHEMBL1288192	292
3PA4	50332123	CHEMBL1288219	197
3PA4	50332125	CHEMBL1288248	148
3PA4	50332126	CHEMBL1288249	211
3PA4	50332127	CHEMBL1288276	27143
3PA4	50332130	CHEMBL1288303	4
3PA4	50332136	CHEMBL1287920	4
3PA4	50332137	CHEMBL1287948	21
3PA4	50332148	CHEMBL1288103	9
3PA4	50332151	CHEMBL1288163	7
3PA4	50332152	CHEMBL1288164	5
3PA4	50332159	CHEMBL1288278	1
3PA4	50332173	CHEMBL1231626	3
3PA4	50332174	CHEMBL1288130	14
3PA4	50332175	CHEMBL1288131	707
3PA4	50332177	CHEMBL1288162	3
3PA5	50242824	CHEMBL516784	9
3PA5	50242893	CHEMBL513377	14
3PA5	50243046	CHEMBL470288	10
3PA5	50243048	CHEMBL513191	10
3PA5	50243049	CHEMBL469481	6
3PA5	50243098	CHEMBL487437	13
3PA5	50243259	CHEMBL519226	170
3PA5	50243260	CHEMBL486233	160
3PA5	50332172	CHEMBL1288101	2
3PA5	50332176	CHEMBL1288161	746
3PA5	50389807	CHEMBL2070713	6
3PA5	50389809	CHEMBL2070711	30
3PA5	50389816	CHEMBL2070703	14
3PA5	50389818	CHEMBL2070701	9
3PBB	7908	1-alkylimidazole thiourea deriv. 43	890
3PBB	7909	1-alkylimidazole thiourea deriv. 44	700
3PBB	7910	1-alkylimidazole thiourea deriv. 45	5660
3PBB	7911	1-alkylimidazole thiourea deriv. 46	1860
3PBB	7913	1-alkylimidazole thiourea deriv. 48	1120
3PBB	7914	1-alkylimidazole thiourea deriv. 49	750
3PBB	7917	1-alkylimidazole thiourea deriv. 52	340
3PBB	7918	PBD150	60
3PBB	7920	1-alkylimidazole thiourea deriv. 55	550
3PBB	7921	1-alkylimidazole thiourea deriv. 56	340
3PBB	7922	1-alkylimidazole thiourea deriv. 57	760
3PBB	7923	1-alkylimidazole thiourea deriv. 58	2330
3PBB	7924	1-alkylimidazole thiourea deriv. 59	4830
3PBB	50299849	CHEMBL565917	60
3PBB	50299853	CHEMBL566563	6
3PJC	50128285	CHEMBL300138	1700
3PJC	50335231	CHEMBL1650951	8
3PJC	50335232	CHEMBL1650952	10000
3PJC	50335233	CHEMBL1650953	133
3PJC	50335234	CHEMBL1650954	423
3PJC	50335235	CHEMBL1650955	36
3PJC	50335236	CHEMBL1650956	460
3PJC	50335237	CHEMBL1235315	27
3PTA	50009672	CHEMBL418052	800
3PTA	50294479	CHEMBL563570	300000
3PTA	50294485	CHEMBL538692	2500
3PTA	50294486	CHEMBL564768	2900
3PTA	50294488	CHEMBL560045	6000
3PTA	50294559	CHEMBL550440	8000
3PTA	50294560	CHEMBL551787	100000
3PTA	50294561	CHEMBL563888	100000
3PTA	50294568	CHEMBL563782	19000
3PTA	50294569	CHEMBL562689	31000
3PTA	50294570	CHEMBL559281	94000
3PTA	50294572	CHEMBL538693	45000
3PTA	50294573	CHEMBL563938	18000
3PX8	50351569	CHEMBL1738820	200000
3PX8	50351570	CHEMBL1825010	1600000
3PX8	50351571	CHEMBL1825011	500000
3PX8	50351572	CHEMBL1738821	380000
3PX8	50351573	CHEMBL1825013	570000
3PX8	50351574	CHEMBL1825014	200000
3PX8	50351575	CHEMBL1825015	500000
3PX8	50351576	CHEMBL1825016	700000
3PX8	50351577	CHEMBL1821763	500000
3PX9	50351569	CHEMBL1738820	200000
3PX9	50351570	CHEMBL1825010	1600000
3PX9	50351571	CHEMBL1825011	500000
3PX9	50351572	CHEMBL1738821	380000
3PX9	50351573	CHEMBL1825013	570000
3PX9	50351574	CHEMBL1825014	200000
3PX9	50351575	CHEMBL1825015	500000
3PX9	50351576	CHEMBL1825016	700000
3PX9	50351577	CHEMBL1821763	500000
3PY0	7238	SU9516	110
3PY0	7239	pyrrollylactone indolinone driv. 15a	40
3PY0	7253	pyrrollylactam indolinone driv. 16a	250
3PY0	10073	C-5 substituted oxindole inhibitor  4a	5355
3PY0	10074	C-5 substituted oxindole inhibitor 4b	847
3PY0	10075	C-5 substituted oxindole inhibitor 4c	209
3PY0	10076	C-5 substituted oxindole inhibitor 4d	39
3PY0	10084	C-4 substituted oxindole inhibitor 7h	4
3PY0	10086	C-4 substituted oxindole inhibitor 7j	6
3PY0	10088	C-4 substituted oxindole inhibitor 7l	5
3PY0	10089	C-4 substituted oxindole inhibitor 7m	5
3PY0	10090	C-4 substituted oxindole inhibitor 7n	5
3PY0	10091	C-4 substituted oxindole inhibitor 7o	3
3PY0	10094	oxindole inhibitor 6	1000
3PY1	7238	SU9516	110
3PY1	7239	pyrrollylactone indolinone driv. 15a	40
3PY1	7253	pyrrollylactam indolinone driv. 16a	250
3PY1	10073	C-5 substituted oxindole inhibitor  4a	5355
3PY1	10074	C-5 substituted oxindole inhibitor 4b	847
3PY1	10075	C-5 substituted oxindole inhibitor 4c	209
3PY1	10076	C-5 substituted oxindole inhibitor 4d	39
3PY1	10084	C-4 substituted oxindole inhibitor 7h	4
3PY1	10086	C-4 substituted oxindole inhibitor 7j	6
3PY1	10088	C-4 substituted oxindole inhibitor 7l	5
3PY1	10089	C-4 substituted oxindole inhibitor 7m	5
3PY1	10090	C-4 substituted oxindole inhibitor 7n	5
3PY1	10091	C-4 substituted oxindole inhibitor 7o	3
3PY1	10094	oxindole inhibitor 6	1000
3Q0U	50343344	CHEMBL1235660	500
3Q0U	50343345	CHEMBL1773785	5600
3Q0U	50343346	CHEMBL1773953	900
3Q0U	50343347	CHEMBL1773960	1100
3Q0U	50343348	CHEMBL1773961	1500
3Q0U	50343349	CHEMBL1773962	3500
3Q0U	50343350	CHEMBL1773966	1600
3Q0U	50343351	CHEMBL1773975	2000
3Q0V	50343344	CHEMBL1235660	500
3Q0V	50343345	CHEMBL1773785	5600
3Q0V	50343346	CHEMBL1773953	900
3Q0V	50343347	CHEMBL1773960	1100
3Q0V	50343348	CHEMBL1773961	1500
3Q0V	50343349	CHEMBL1773962	3500
3Q0V	50343350	CHEMBL1773966	1600
3Q0V	50343351	CHEMBL1773975	2000
3Q32	50337332	CHEMBL1682386	0.60
3Q32	50337333	CHEMBL1682384	0.90
3Q32	50337334	CHEMBL1682388	1
3Q32	50337336	CHEMBL1682382	1
3Q32	50337337	CHEMBL1682385	1
3Q32	50337338	CHEMBL1615027	2
3Q32	50337339	CHEMBL1682372	2
3Q32	50337341	CHEMBL1682371	2
3Q32	50337342	CHEMBL1682387	2
3Q32	50337343	CHEMBL1682367	3
3Q32	50337345	CHEMBL1682377	4
3Q32	50337347	CHEMBL1682383	5
3Q32	50337349	CHEMBL1682381	5
3Q32	50337353	CHEMBL1682366	22
3Q32	50337354	CHEMBL1682369	22
3Q3T	50350922	CHEMBL1818063	1
3Q3T	50350923	CHEMBL1818062	2
3Q3T	50350925	CHEMBL1818060	4
3Q3T	50350926	CHEMBL1818059	2
3Q3T	50350927	CHEMBL1818058	2
3Q3T	50350928	CHEMBL1818057	4700
3Q3T	50350929	CHEMBL1818056	7
3Q3T	50350930	CHEMBL1818055	1
3Q3T	50350931	CHEMBL1818054	2
3Q3T	50350932	CHEMBL1818053	20
3Q3T	50350933	CHEMBL1818052	10
3Q3T	50350934	CHEMBL1818051	23
3Q3T	50350935	CHEMBL1818050	37
3Q4B	29929	piperidine-1-carboxamide, 7c	6
3Q4B	29930	piperidine-1-carboxamide, 7d	764
3Q4B	29935	piperidine-1-carboxamide, 7i	4
3Q4B	50305452	CHEMBL591578	0.48
3Q4B	50305455	CHEMBL591341	3
3Q4B	50305456	CHEMBL605408	0.48
3Q4B	50305458	CHEMBL591105	0.87
3Q4B	50305462	CHEMBL590623	0.61
3Q4B	50305463	CHEMBL590388	0.62
3Q4B	50305466	CHEMBL592765	0.52
3Q4B	50382331	CHEMBL2024248	0.48
3Q4B	50382332	CHEMBL2023124	13
3Q4B	50382334	CHEMBL1276678	1
3Q4B	50382336	CHEMBL2023122	5
3Q5H	29929	piperidine-1-carboxamide, 7c	6
3Q5H	29930	piperidine-1-carboxamide, 7d	764
3Q5H	29935	piperidine-1-carboxamide, 7i	4
3Q5H	50305452	CHEMBL591578	0.48
3Q5H	50305455	CHEMBL591341	3
3Q5H	50305456	CHEMBL605408	0.48
3Q5H	50305458	CHEMBL591105	0.87
3Q5H	50305462	CHEMBL590623	0.61
3Q5H	50305463	CHEMBL590388	0.62
3Q5H	50305466	CHEMBL592765	0.52
3Q5H	50382331	CHEMBL2024248	0.48
3Q5H	50382332	CHEMBL2023124	13
3Q5H	50382333	CHEMBL2023123	1
3Q5H	50382334	CHEMBL1276678	1
3Q5H	50382336	CHEMBL2023122	5
3QCE	50355635	CHEMBL1910882	3400
3QCE	50355636	CHEMBL1403981	2600
3QCE	50355637	CHEMBL1910885	120000
3QCE	50355638	CHEMBL1910887	3400
3QCE	50355640	CHEMBL1910877	80000
3QCE	50355642	CHEMBL1910888	3800
3QCE	50355643	CHEMBL1910886	3300
3QCE	50355644	CHEMBL1910965	10000
3QCE	50355645	CHEMBL1910880	110000
3QCE	50355647	CHEMBL1910876	120000
3QCE	50355648	CHEMBL1910881	120000
3QCE	50355650	CHEMBL1910966	4000
3QCE	50355652	CHEMBL1910963	5800
3QCE	50355653	CHEMBL1910878	80000
3QCF	50355635	CHEMBL1910882	3400
3QCF	50355636	CHEMBL1403981	2600
3QCF	50355637	CHEMBL1910885	120000
3QCF	50355638	CHEMBL1910887	3400
3QCF	50355640	CHEMBL1910877	80000
3QCF	50355642	CHEMBL1910888	3800
3QCF	50355643	CHEMBL1910886	3300
3QCF	50355644	CHEMBL1910965	10000
3QCF	50355645	CHEMBL1910880	110000
3QCF	50355647	CHEMBL1910876	120000
3QCF	50355648	CHEMBL1910881	120000
3QCF	50355650	CHEMBL1910966	4000
3QCF	50355652	CHEMBL1910963	5800
3QCF	50355653	CHEMBL1910878	80000
3QCH	50355636	CHEMBL1403981	2600
3QCH	50355637	CHEMBL1910885	120000
3QCH	50355638	CHEMBL1910887	3400
3QCH	50355640	CHEMBL1910877	80000
3QCH	50355642	CHEMBL1910888	3800
3QCH	50355643	CHEMBL1910886	3300
3QCH	50355646	CHEMBL1910962	5400
3QCH	50355647	CHEMBL1910876	120000
3QCH	50355648	CHEMBL1910881	120000
3QCH	50355649	CHEMBL1910889	500
3QCH	50355653	CHEMBL1910878	80000
3QCH	50355654	CHEMBL1910964	78000
3QCI	50355636	CHEMBL1403981	2600
3QCI	50355637	CHEMBL1910885	120000
3QCI	50355638	CHEMBL1910887	3400
3QCI	50355642	CHEMBL1910888	3800
3QCI	50355643	CHEMBL1910886	3300
3QCI	50355646	CHEMBL1910962	5400
3QCI	50355649	CHEMBL1910889	500
3QCI	50355654	CHEMBL1910964	78000
3QCK	50355633	CHEMBL1910969	100000
3QCK	50355634	CHEMBL1910967	5800
3QCK	50355636	CHEMBL1403981	2600
3QCK	50355640	CHEMBL1910877	80000
3QCK	50355641	CHEMBL1910968	1300
3QCK	50355644	CHEMBL1910965	10000
3QCK	50355650	CHEMBL1910966	4000
3QCK	50355652	CHEMBL1910963	5800
3QCK	50355653	CHEMBL1910878	80000
3QCK	50355654	CHEMBL1910964	78000
3QLY	18489	Propargyl-linked, 1	22
3QLY	18490	Propargyl-linked, 5	17
3QLY	18491	Propargyl-linked, 2	36
3QLY	18492	Propargyl-linked, 6	25
3QLY	18494	Propargyl-linked, 7	39
3QLY	18496	Propargyl-linked, 8	30
3QLY	25818	Biphenyl antifolate, 4	7
3QLY	25820	Biphenyl antifolate, 6	6
3QLY	50298800	Biphenyl antifolate, 3	0.61
3QLY	50298801	Biphenyl antifolate, 2	0.55
3QLY	50298802	Biphenyl antifolate, 24	10
3QLY	50298803	Propargyl-substituted antifolate, 18	27
3QLY	50298809	Biphenyl antifolate, 25	6
3QLY	50329608	Propargyl-substituted antifolate, 14	11
3QS1	8001	C2-symmetric compound 9	27
3QS1	8030	hydroxyethylamine-based inhibitor 17d	1300
3QS1	8085	hydroxylethylamine scaffold 54	200
3QS1	8089	hydroxylethylamine scaffold 58	180
3QS1	8091	hydroxylethylamine scaffold 50	63
3QS1	8098	hydroxylethylamine scaffold 68	24
3QS1	8112	hydroxylethylamine scaffold 114	54
3QS1	50173739	CHEMBL197463	2000
3QS1	50173742	CHEMBL196696	1090
3QS1	50209559	CHEMBL231522	280
3R00	50345230	CHEMBL84095	119000
3R00	50345231	CHEMBL1738916	8500
3R00	50345232	CHEMBL1738915	5800
3R00	50345233	CHEMBL1782505	5300
3R00	50345234	CHEMBL1782506	6100
3R00	50345235	CHEMBL1204914	7800
3R00	50345252	CHEMBL1782523	4500
3R00	50398243	CHEMBL2177299	20
3R01	50345230	CHEMBL84095	119000
3R01	50345231	CHEMBL1738916	8500
3R01	50345232	CHEMBL1738915	5800
3R01	50345233	CHEMBL1782505	5300
3R01	50345234	CHEMBL1782506	6100
3R01	50345247	CHEMBL1782518	60
3R01	50345248	CHEMBL1782519	4900
3R01	50345249	CHEMBL1782520	71
3R01	50345251	CHEMBL1782522	51
3R01	50345252	CHEMBL1782523	4500
3R01	50345253	CHEMBL1782524	40
3R01	50345256	CHEMBL1782527	220
3R01	50345259	CHEMBL1782530	1
3R01	50345260	CHEMBL1782531	19
3R02	50345231	CHEMBL1738916	8500
3R02	50345232	CHEMBL1738915	5800
3R02	50345247	CHEMBL1782518	60
3R02	50345249	CHEMBL1782520	71
3R02	50345250	CHEMBL1782521	20
3R02	50345251	CHEMBL1782522	51
3R02	50345253	CHEMBL1782524	40
3R02	50345254	CHEMBL1782525	150
3R02	50345255	CHEMBL1782526	55
3R02	50345257	CHEMBL1782528	980
3R02	50345259	CHEMBL1782530	1
3R02	50345260	CHEMBL1782531	19
3R02	50345261	CHEMBL1782532	2300
3R02	50345262	CHEMBL1782533	2400
3R04	28397	pyrazine inhibitor, 23	13
3R04	50345235	CHEMBL1204914	7800
3R04	50345236	CHEMBL1782507	7400
3R04	50345237	CHEMBL1782508	5400
3R04	50345238	CHEMBL1782509	380
3R04	50345239	CHEMBL1782510	6000
3R04	50345240	CHEMBL1782511	1900
3R04	50345241	CHEMBL1782512	460
3R04	50345242	CHEMBL1782513	120
3R04	50345243	CHEMBL1782514	200
3R04	50345244	CHEMBL1782515	210
3R04	50345245	CHEMBL1782516	53
3R04	50345246	CHEMBL1782517	450
3R16	11041	reduced thio H2a	27
3R16	16645	aromatic sulfonamide compound 10	232
3R16	16646	aromatic sulfonamide compound 11	227
3R16	16647	aromatic sulfonamide compound 12	258
3R16	16648	aromatic sulfonamide compound 13	214
3R16	16649	aromatic sulfonamide compound 14	230
3R16	35726	sulfonamide deriv., 5a	50
3R16	35727	sulfonamide deriv., 5b	390
3R16	35728	sulfonamide deriv., 5c	50
3R16	35729	sulfonamide deriv., 5d	52
3R16	35731	sulfonamide deriv., 5f	53
3R16	35733	sulfonamide deriv., 7a	107
3R16	35738	sulfonamide deriv., 7f	395
3R16	35739	sulfonamide deriv., 7g	69
3R16	35740	sulfonamide deriv., 7h	74
3R17	11043	reduced thio H2b	10
3R17	11596	halogenosulfanilamide deriv. 4b	29
3R17	35726	sulfonamide deriv., 5a	50
3R17	35727	sulfonamide deriv., 5b	390
3R17	35728	sulfonamide deriv., 5c	50
3R17	35729	sulfonamide deriv., 5d	52
3R17	35736	sulfonamide deriv., 7d	61
3R17	50080681	CHEMBL125729	10
3R17	50108569	CHEMBL108389	45
3R17	50114160	CHEMBL38909	29
3R17	50415865	CHEMBL205347	100000000
3R2Y	30178	Pyrrolopyridine, 9	66
3R2Y	30179	Pyrrolopyridine, 10	56
3R2Y	30181	Pyrrolopyridine, 12	83
3R2Y	30190	Pyrrolopyridine, 21	37
3R2Y	30191	Pyrrolopyridine, 22	32
3R2Y	30192	Pyrrolopyridine, 23	560
3R2Y	30193	Pyrrolopyridine, 24	30
3R2Y	30194	Pyrrolopyridine, 25	50
3R2Y	30195	Pyrrolopyridine, 26	71
3R2Y	30196	Pyrrolopyridine, 27	62
3R2Y	30197	Pyrrolopyridine, 28	51
3R2Y	30199	Pyrrolopyridine, 30	41
3RBU	17659	2-PMPA	0.30
3RBU	17758	(R)-2-PMPA	30
3RBU	17759	(S)-2-PMPA	0.10
3RBU	50106556	CHEMBL334737	185
3RBU	50127615	CHEMBL58232	1200
3RBU	50398808	CHEMBL2177506	89
3RBU	50398809	CHEMBL2177510	56
3RBU	50398810	CHEMBL2177509	8
3S5Y	50065255	CHEMBL87169	6400
3S5Y	50104404	CHEMBL313657	40000
3S5Y	50163439	CHEMBL176021	45000
3S5Y	50287006	CHEMBL13922	67000
3S5Y	50288852	CHEMBL414447	1000000
3S5Y	50288853	CHEMBL356023	1000000
3S5Y	50288855	CHEMBL152232	725000
3S5Y	50320826	CHEMBL1163255	15000
3S5Y	50320827	CHEMBL1163562	39000
3S68	50004043	CHEMBL1244	24
3S68	50017844	CHEMBL169033	16
3S68	50017845	CHEMBL168600	5
3S68	50017853	CHEMBL353188	90
3S68	50017856	CHEMBL169891	30
3S68	50017857	CHEMBL169926	6
3S68	50017858	CHEMBL170549	620
3S68	50017869	CHEMBL355402	180
3S68	50017871	CHEMBL166486	20
3S68	50108877	TOLCAPONE	927000
3S68	50108878	NEBICAPONE	4
3S68	50178790	CHEMBL8476	4000
3S68	50178791	CHEMBL198628	2000
3S68	50178792	CHEMBL8649	110
3S68	50178793	CHEMBL197115	3000
3S73	10874	aromatic/heteroaromatic sulfonamide 19	4
3S73	10882	Ethoxzolamide (EZA)	8
3S73	50079049	CHEMBL287117	7
3S73	50080662	CHEMBL121393	9
3S73	50080680	CHEMBL332222	5
3S73	50108565	CHEMBL326036	7
3S73	50155503	CHEMBL186335	250
3S73	50160671	CHEMBL168552	30
3S73	50292012	CHEMBL37730	6
3S73	50292058	CHEMBL36334	5
3S9T	50329833	CHEMBL1271585	100
3S9T	50329835	CHEMBL1271638	60
3S9T	50329836	CHEMBL1271639	30
3S9T	50380139	CHEMBL2011157	110
3S9T	50380140	CHEMBL2011155	330
3S9T	50380141	CHEMBL2010807	180
3S9T	50380143	CHEMBL2010998	52
3S9T	50380146	CHEMBL2010993	100
3S9T	50380151	CHEMBL2011152	200
3S9T	50380152	CHEMBL2010999	270
3S9T	50380153	CHEMBL2010997	150
3S9T	50380155	CHEMBL2010991	79
3S9T	50380158	CHEMBL2010987	130
3S9T	50380159	CHEMBL2010995	37
3SAP	50380140	CHEMBL2011155	330
3SAP	50380142	CHEMBL2011000	57
3SAP	50380143	CHEMBL2010998	52
3SAP	50380145	CHEMBL2010992	61
3SAP	50380147	CHEMBL2011158	77
3SAP	50380148	CHEMBL2011156	12
3SAP	50380149	CHEMBL2011154	26
3SAP	50380150	CHEMBL2011153	37
3SAP	50380151	CHEMBL2011152	200
3SAP	50380152	CHEMBL2010999	270
3SAP	50380154	CHEMBL2010996	30
3SAP	50380156	CHEMBL2010990	93
3SAP	50380157	CHEMBL2010988	50
3SAX	50329833	CHEMBL1271585	100
3SAX	50329835	CHEMBL1271638	60
3SAX	50329836	CHEMBL1271639	30
3SAX	50380138	CHEMBL2010989	50
3SAX	50380139	CHEMBL2011157	110
3SAX	50380140	CHEMBL2011155	330
3SAX	50380141	CHEMBL2010807	180
3SAX	50380142	CHEMBL2011000	57
3SAX	50380146	CHEMBL2010993	100
3SAX	50380151	CHEMBL2011152	200
3SAX	50380152	CHEMBL2010999	270
3SAX	50380153	CHEMBL2010997	150
3SAX	50380155	CHEMBL2010991	79
3SAX	50380158	CHEMBL2010987	130
3SAX	50380159	CHEMBL2010995	37
3SBH	50380140	CHEMBL2011155	330
3SBH	50380142	CHEMBL2011000	57
3SBH	50380143	CHEMBL2010998	52
3SBH	50380145	CHEMBL2010992	61
3SBH	50380146	CHEMBL2010993	100
3SBH	50380147	CHEMBL2011158	77
3SBH	50380148	CHEMBL2011156	12
3SBH	50380149	CHEMBL2011154	26
3SBH	50380150	CHEMBL2011153	37
3SBH	50380153	CHEMBL2010997	150
3SBH	50380154	CHEMBL2010996	30
3SBH	50380156	CHEMBL2010990	93
3SBH	50380157	CHEMBL2010988	50
3SBH	50380158	CHEMBL2010987	130
3SBI	50380140	CHEMBL2011155	330
3SBI	50380142	CHEMBL2011000	57
3SBI	50380143	CHEMBL2010998	52
3SBI	50380145	CHEMBL2010992	61
3SBI	50380147	CHEMBL2011158	77
3SBI	50380148	CHEMBL2011156	12
3SBI	50380149	CHEMBL2011154	26
3SBI	50380150	CHEMBL2011153	37
3SBI	50380151	CHEMBL2011152	200
3SBI	50380152	CHEMBL2010999	270
3SBI	50380153	CHEMBL2010997	150
3SBI	50380154	CHEMBL2010996	30
3SBI	50380156	CHEMBL2010990	93
3SBI	50380157	CHEMBL2010988	50
3SFC	50329030	CHEMBL1269856	1350
3SFC	50329031	CHEMBL1269857	2
3SFC	50329032	CHEMBL1269963	6
3SFC	50329045	CHEMBL1270469	11
3SFC	50352907	CHEMBL1824647	24
3SFC	50352908	CHEMBL1824646	73
3SFC	50352915	CHEMBL1824637	123
3SFC	50352992	CHEMBL1825178	494
3SFC	50352993	CHEMBL1825179	27
3SFC	50352994	CHEMBL1825180	112
3SFC	50352998	CHEMBL1825185	320
3SFC	50352999	CHEMBL1825186	423
3SFC	50353000	CHEMBL1825187	3
3SJF	50304722	CHEMBL595408	5
3SJF	50304723	CHEMBL595184	52
3SJF	50304724	CHEMBL604488	254
3SJF	50304727	CHEMBL593097	23
3SJF	50304748	CHEMBL607543	1320
3SJF	50304749	CHEMBL608106	3430
3SJF	50304750	CHEMBL593155	318
3SJF	50304751	CHEMBL594123	11
3SR5	50351174	CHEMBL1818128	0.03
3SR5	50351178	CHEMBL1818122	0.38
3SR5	50351179	CHEMBL1818121	0.24
3SR5	50351182	CHEMBL1818106	0.13
3SR5	50351183	CHEMBL1818118	3
3SR5	50351184	CHEMBL1818117	0.19
3SR5	50351185	CHEMBL1818116	0.77
3SR5	50351186	CHEMBL1818115	0.66
3SR5	50351187	CHEMBL1818114	0.35
3SR5	50351188	CHEMBL1818113	3
3SR5	50351189	CHEMBL1818112	1
3SR5	50351190	CHEMBL1818110	0.89
3SR5	50351193	CHEMBL1818108	2
3SR5	50351195	CHEMBL1818123	0.85
3SR5	50351196	CHEMBL1818124	0.76
3SRQ	50351173	CHEMBL1818129	0.03
3SRQ	50351179	CHEMBL1818121	0.24
3SRQ	50351180	CHEMBL1818120	0.48
3SRQ	50351181	CHEMBL1818119	4
3SRQ	50351182	CHEMBL1818106	0.13
3SRQ	50351184	CHEMBL1818117	0.19
3SRQ	50351185	CHEMBL1818116	0.77
3SRQ	50351186	CHEMBL1818115	0.66
3SRQ	50351187	CHEMBL1818114	0.35
3SRQ	50351189	CHEMBL1818112	1
3SRQ	50351190	CHEMBL1818110	0.89
3SRQ	50351191	CHEMBL1818109	3
3SRQ	50351192	CHEMBL1818107	9
3SRQ	50351193	CHEMBL1818108	2
3SRR	50351173	CHEMBL1818129	0.03
3SRR	50351174	CHEMBL1818128	0.03
3SRR	50351175	CHEMBL1818127	0.02
3SRR	50351176	CHEMBL1818126	0.30
3SRR	50351177	CHEMBL1818125	0.61
3SRR	50351178	CHEMBL1818122	0.38
3SRR	50351179	CHEMBL1818121	0.24
3SRR	50351180	CHEMBL1818120	0.48
3SRR	50351183	CHEMBL1818118	3
3SRR	50351186	CHEMBL1818115	0.66
3SRR	50351187	CHEMBL1818114	0.35
3SRR	50351188	CHEMBL1818113	3
3SRR	50351193	CHEMBL1818108	2
3SRR	50351195	CHEMBL1818123	0.85
3SRR	50351196	CHEMBL1818124	0.76
3SRU	50351173	CHEMBL1818129	0.03
3SRU	50351174	CHEMBL1818128	0.03
3SRU	50351175	CHEMBL1818127	0.02
3SRU	50351176	CHEMBL1818126	0.30
3SRU	50351177	CHEMBL1818125	0.61
3SRU	50351178	CHEMBL1818122	0.38
3SRU	50351179	CHEMBL1818121	0.24
3SRU	50351183	CHEMBL1818118	3
3SRU	50351186	CHEMBL1818115	0.66
3SRU	50351187	CHEMBL1818114	0.35
3SRU	50351188	CHEMBL1818113	3
3SRU	50351191	CHEMBL1818109	3
3SRU	50351194	CHEMBL1818111	5
3SRU	50351195	CHEMBL1818123	0.85
3SRU	50351196	CHEMBL1818124	0.76
3SRW	50351173	CHEMBL1818129	0.03
3SRW	50351174	CHEMBL1818128	0.03
3SRW	50351176	CHEMBL1818126	0.30
3SRW	50351177	CHEMBL1818125	0.61
3SRW	50351178	CHEMBL1818122	0.38
3SRW	50351179	CHEMBL1818121	0.24
3SRW	50351183	CHEMBL1818118	3
3SRW	50351185	CHEMBL1818116	0.77
3SRW	50351187	CHEMBL1818114	0.35
3SRW	50351190	CHEMBL1818110	0.89
3SRW	50351193	CHEMBL1818108	2
3SRW	50351196	CHEMBL1818124	0.76
3T3E	50316582	CHEMBL1095230	3460000
3T3E	50316583	CHEMBL1095543	46420
3T3E	50316584	CHEMBL1095544	4010000
3T3E	50316585	CHEMBL1095545	3670000
3T3E	50316586	CHEMBL1094537	6550000
3T3E	50316587	CHEMBL1096135	6100
3T3E	50316588	CHEMBL1096136	7700
3T3E	50382961	CHEMBL1231802	6600
3T3E	50386283	CHEMBL2041078	4700
3T3E	50386284	CHEMBL2041076	303000
3T3E	50386285	CHEMBL2041077	6100000
3T3E	50386286	CHEMBL2041079	32400
3T3E	50386287	CHEMBL2041080	33400
3T3E	50386288	CHEMBL2041081	1020
3T5U	11372	Hydroxysulfonamide 53	26
3T5U	11373	Hydroxysulfonamide 54	19
3T5U	11374	Hydroxysulfonamide 55	21
3T5U	11375	Hydroxysulfonamide 56	18
3T5U	11376	Hydroxysulfonamide 57	13
3T5U	11377	Hydroxysulfonamide 58	70
3T5U	11383	Hydroxysulfonamide 64	37
3T5U	11385	Hydroxysulfonamide 66	51
3T5U	12414	benzenesulfonamide	5870
3T5U	50025093	p-Halide-sulfanilamide derivative, 2	18
3T5U	50125192	CHEMBL6648	133
3T60	50173536	CHEMBL196381	313000
3T60	50173538	CHEMBL372635	189000
3T60	50173539	CHEMBL440214	1800
3T60	50173547	CHEMBL194845	178000
3T60	50173559	CHEMBL175267	1000000
3T60	50173563	CHEMBL198660	12000
3T60	50173564	CHEMBL194902	1000000
3T60	50173569	CHEMBL194473	426000
3T60	50173572	CHEMBL198168	178000
3T60	50173577	CHEMBL372524	200
3T60	50190543	CHEMBL377582	200
3T60	50190548	CHEMBL438428	1800
3TE7	50008344	CHEMBL125082	16
3TE7	50008347	CHEMBL338604	148
3TE7	50008351	CHEMBL124629	1000
3TE7	50008352	CHEMBL124373	50
3TE7	50008353	CHEMBL124374	296
3TE7	50008356	CHEMBL124254	9
3TE7	50317132	CHEMBL1095188	427
3TE7	50317133	CHEMBL151840	830
3TE7	50317140	CHEMBL8602	6
3TE7	50354527	CHEMBL1836819	98
3TE7	50354528	CHEMBL125750	59
3TE7	50354530	CHEMBL340884	46
3TE7	50354535	CHEMBL1836822	42
3TE7	50354536	CHEMBL1836823	73
3TKH	50379623	CHEMBL2011344	19
3TKH	50379625	CHEMBL2011328	47
3TKH	50379628	CHEMBL2011330	37
3TKH	50379629	CHEMBL2013062	29
3TKH	50379631	CHEMBL2013064	21
3TKH	50379632	CHEMBL2011349	8
3TKH	50379633	CHEMBL2011346	37
3TKH	50379636	CHEMBL2013067	5
3TKH	50379747	CHEMBL2011329	49
3TKH	50379748	CHEMBL2011331	206
3TKH	50379750	CHEMBL2011333	520
3TKH	50379758	CHEMBL2011341	35
